Result for 2018-06-01:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
34	90.61603491698754	0.51132	90.61603491698754	582	0.2006674316	0.3889085944	0.2522073594	0.48868	124	685	0 days 00:07:36.732423000	2


Result for 2018-06-10:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
0	92.51261666968887	0.83713	92.51261666968887	217	0.3231835913	0.2976344063	0.2365330429	0.16287	1485	1732	0 days 00:03:07.656372000	2
1	100.69242397527151	0.29635	100.69242397527151	741	0.4421326532	0.7140126377	0.3626711144	0.70365	1432	770	0 days 00:38:08.277396000	2
2	100.63835570985567	0.5591	100.63835570985567	628	0.1524624433	0.3308633454	0.6096047625	0.4409	1672	695	0 days 00:01:33.900514000	1
3	100.69242397527151	0.29436	100.69242397527151	604	0.1858941742	0.6835548058	0.5622186549	0.70564	1064	105	0 days 00:04:37.090968000	1
4	100.69242397527151	0.39888	100.69242397527151	430	0.3260510688	0.8419932174	0.2314402805	0.60112	1569	489	0 days 00:23:20.965003000	3
5	0.0	0.5	0.0	1000	0.5	0.9	0.0	0.5	100	421	0 days 00:01:28.627476000	3
6	100.69242397527151	0.30823	100.69242397527151	605	0.1817181528	0.6806079066	0.5680535042	0.69177	1140	477	0 days 00:04:50.994788000	1
7	93.03761436903211	0.1	93.03761436903211	50	0.1	0.9	0.75	0.9	100	100	0 days 00:02:10.882780000	3
8	100.69242397527151	0.29648	100.69242397527151	738	0.4380956342	0.7040809532	0.3682256459	0.70352	1449	772	0 days 00:31:01.321906000	2
9	100.69242397527151	0.39734	100.69242397527151	425	0.3243270664	0.8415777565	0.2339939392	0.60266	1580	489	0 days 00:34:24.234072000	3
10	100.35006246436987	0.56359	100.35006246436987	608	0.1100150947	0.1	0.5080341279	0.43641	1720	100	0 days 00:01:18.665174000	1
11	100.69242397527151	0.36	100.69242397527151	630	0.2325235247	0.9	0.6911813553	0.64	1111	1386	0 days 00:49:31.624578000	1
12	100.69242397527151	0.32167	100.69242397527151	608	0.2007415097	0.8999999423	0.6088810223	0.67833	1104	1502	0 days 00:27:55.283916000	1
13	100.69242397527151	0.27985	100.69242397527151	602	0.2352163412	0.9	0.5910495567	0.72015	511	100	0 days 00:02:10.908564000	1
14	100.42270464385935	0.41026	100.42270464385935	630	0.1919867775	0.6119511423	0.6535880407	0.58974	1413	926	0 days 00:05:07.829172000	1
15	100.69242397527151	0.31784	100.69242397527151	631	0.2729778176	0.9	0.6797910359	0.68216	1083	930	0 days 00:27:59.590612000	1
16	100.69242397527151	0.27959	100.69242397527151	735	0.4485029611	0.8698580603	0.3530474019	0.72041	1538	860	0 days 00:20:10.324873000	2
17	100.69242397527151	0.39669	100.69242397527151	422	0.3235002095	0.8411226922	0.2348220791	0.60331	1591	490	0 days 00:23:57.522717000	3
18	99.85809094200869	0.31932	99.85809094200869	609	0.2483985085	0.9	0.6396732868	0.68068	885	1688	0 days 00:46:13.170906000	1
19	100.69242397527151	0.29875	100.69242397527151	604	0.2126848632	0.891127397	0.577807182	0.70125	730	766	0 days 00:03:59.252815000	1
20	100.69242397527151	0.31526	100.69242397527151	643	0.3564661352	0.9	0.6571256772	0.68474	1151	100	0 days 00:08:36.310515000	1
21	100.69242397527151	0.27851	100.69242397527151	603	0.2123294648	0.827632862	0.5868335897	0.72149	786	100	0 days 00:03:38.166362000	1
22	100.69242397527151	0.23118	100.69242397527151	588	0.1693246458	0.9	0.4781186519	0.76882	825	586	0 days 00:13:21.470273000	1
23	0.0	0.44191	0.0	430	0.2339054596	0.9	0.1704144246	0.55809	182	100	0 days 00:02:23.465415000	3
24	100.69242397527151	0.39515	100.69242397527151	427	0.3334677639	0.8548995393	0.2295464817	0.60485	1588	494	0 days 00:21:29.542749000	3
25	100.69242397527151	0.31297	100.69242397527151	642	0.3563313771	0.8863941261	0.6521726512	0.68703	1135	100	0 days 00:06:52.158645000	1
26	100.69242397527151	0.37844	100.69242397527151	452	0.3751079471	0.9	0.204135173	0.62156	1762	496	0 days 00:21:57.955732000	3
27	100.69242397527151	0.49977	100.69242397527151	318	0.1437890521	0.6627613296	0.2561978	0.50023	2000	481	0 days 00:20:55.373866000	3
28	100.69242397527151	0.20047	100.69242397527151	581	0.10016941	0.9	0.3610680567	0.79953	791	100	0 days 00:03:28.023764000	1
29	100.69242397527151	0.22837	100.69242397527151	814	0.4322874422	0.9	0.3513160751	0.77163	1501	122	0 days 00:22:03.571492000	2
30	100.69242397527151	0.1999	100.69242397527151	865	0.4748518959	0.8491180981	0.3540728015	0.8001	1654	125	0 days 00:30:12.774933000	2
31	100.69242397527151	0.41152	100.69242397527151	677	0.27345606	0.9	0.6877823906	0.58848	1018	931	0 days 00:38:56.781521000	1
32	100.69242397527151	0.39073	100.69242397527151	230	0.2959869518	0.4940182692	0.2106960429	0.60927	2000	502	0 days 00:31:11.774781000	3
33	100.69242397527151	0.33022	100.69242397527151	616	0.4273369749	0.9	0.2524514398	0.66978	885	484	0 days 00:16:57.901958000	3
34	100.69242397527151	0.3489	100.69242397527151	701	0.4525055195	0.9	0.2551115973	0.6511	907	622	0 days 00:26:55.981113000	3


Result for 2018-08-05:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
0	83.26517947445488	0.43788	83.26517947445488	109	0.153373662	0.1374592017	0.671170369	0.56212	794	418	0 days 00:04:08.084530000	3
1	93.83048374683258	0.42075	93.83048374683258	237	0.4021608521	0.8522109768	0.7151830568	0.57925	1231	410	0 days 00:04:26.612655000	2
2	91.60525891923004	0.61224	91.60525891923004	725	0.4418838598	0.2684805599	0.1182552304	0.38776	994	1878	0 days 01:46:36.533466000	2
3	93.40326018796416	0.25764	93.40326018796416	123	0.4180168763	0.6626928249	0.3199715077	0.74236	1179	1373	0 days 00:01:52.434986000	2
4	0.0	0.61766	0.0	587	0.1825194577	0.6255168161	0.3336338069	0.38234	1301	1332	0 days 00:01:08.817184000	1
5	93.91220872466783	0.37099	93.91220872466783	314	0.3899520251	0.8131872782	0.6553062646	0.62901	1332	214	0 days 00:06:10.732610000	2
6	0.0	0.5	0.0	50	0.1	0.9	0.0	0.5	2000	100	0 days 00:00:45.124629000	2
7	92.02013640553419	0.20989	92.02013640553419	74	0.3919612948	0.6381689291	0.0831218979	0.79011	1450	1128	0 days 00:01:21.395501000	2
8	94.2125324158929	0.38115	94.2125324158929	412	0.39114001	0.8951142489	0.7435507765	0.61885	1155	161	0 days 00:04:40.373379000	2
9	92.39707959351941	0.10883	92.39707959351941	789	0.3868086147	0.9	0.75	0.89117	100	581	0 days 00:07:40.230232000	2
10	94.270993523947	0.41924	94.270993523947	622	0.3974433478	0.9	0.75	0.58076	1006	100	0 days 00:09:07.092413000	2
11	93.92746433750995	0.44301	93.92746433750995	739	0.3915426058	0.9	0.75	0.55699	1022	253	0 days 00:07:37.549222000	2
12	0.0	0.4451	0.0	952	0.3935917586	0.6618211885	0.75	0.5549	276	360	0 days 00:02:35.959963000	2
13	0.0	0.79056	0.0	562	0.4477808742	0.6781108164	0.3060685139	0.20944	1547	1389	0 days 00:02:14.085551000	1
14	0.0	0.32619	0.0	275	0.2543442558	0.9	0.75	0.67381	996	100	0 days 00:02:41.041637000	2
15	93.10499209147527	0.52071	93.10499209147527	735	0.4085791017	0.657370435	0.3166608883	0.47929	632	1607	0 days 02:01:52.548539000	2
16	92.32275806054405	0.8462	92.32275806054405	933	0.4385927739	0.3595049588	0.0267173262	0.1538	1959	1283	0 days 00:08:33.785161000	2
17	89.01642433119683	0.46853	89.01642433119683	286	0.492700608	0.688210296	0.3113613008	0.53147	152	1041	0 days 00:07:07.950104000	2
18	94.2125324158929	0.66385	94.2125324158929	348	0.3903686517	0.8258648144	0.6560332946	0.33615	1788	1153	0 days 00:04:07.417392000	2
19	0.0	0.40525	0.0	442	0.3831715744	0.895804858	0.7350831775	0.59475	1264	149	0 days 00:03:57.665553000	2
20	88.14161666186385	0.53526	88.14161666186385	421	0.4615397907	0.644335953	0.3168229111	0.46474	362	1851	0 days 00:36:54.472252000	2
21	91.77664997979439	0.17471	91.77664997979439	983	0.4341771293	0.74584941	0.3165593817	0.82529	106	1976	0 days 00:24:27.282713000	2
22	91.77272157508325	0.35657	91.77272157508325	94	0.4083388341	0.8397996698	0.7093668617	0.64343	1470	579	0 days 00:08:04.868858000	2
23	94.2125324158929	0.60079	94.2125324158929	471	0.3495989575	0.802721609	0.7123749543	0.39921	1948	563	0 days 00:09:57.827635000	2
24	93.53541407617944	0.24686	93.53541407617944	117	0.4117615814	0.7398808825	0.713294359	0.75314	1869	117	0 days 00:03:09.988978000	2
25	94.270993523947	0.45714	94.270993523947	286	0.4017618243	0.6982186209	0.3182609889	0.54286	1583	234	0 days 00:08:50.171331000	2
26	84.32818277503252	0.78688	84.32818277503252	59	0.5	0.7463721351	0.3154005692	0.21312	1115	863	0 days 00:03:46.370824000	3
27	94.270993523947	0.20584	94.270993523947	747	0.4761985213	0.7907575108	0.6572180712	0.79416	1381	831	0 days 00:22:23.844866000	2
28	94.27099352394698	0.58559	94.27099352394698	562	0.4204183375	0.7121301967	0.6600720155	0.41441	1476	1252	0 days 00:18:38.410422000	2
29	94.27099352394698	0.22548	94.27099352394698	590	0.4487990928	0.8671772808	0.6633880629	0.77452	1600	579	0 days 00:31:11.967143000	1
30	93.77975361513008	0.68899	93.77975361513008	954	0.5	0.713754574	0.664627784	0.31101	1332	584	0 days 00:03:21.722320000	3
31	93.832372805747	0.54008	93.832372805747	312	0.4189748136	0.7250375572	0.6694632531	0.45992	1872	466	0 days 00:32:19.428312000	2
32	93.4154616970245	0.28679	93.4154616970245	565	0.3394709519	0.8107160985	0.665181583	0.71321	823	1358	0 days 01:47:09.934464000	2
33	93.98914704958403	0.16972	93.98914704958403	911	0.3379137194	0.5757284002	0.6662293483	0.83028	365	364	0 days 00:11:43.276633000	1
34	93.57130291262992	0.23463	93.57130291262992	172	0.3914683706	0.8176621365	0.7134923549	0.76537	1282	414	0 days 00:06:46.354685000	2


