Result for 2018-11-15:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
28	130.59876374685282	0.83877	130.59876374685282	1000	0.1	0.9	0.0387754099	0.16123	2000	2000	0 days 00:09:13.126775000	3
29	121.12780105809505	0.5	121.12780105809505	1000	0.5	0.1	0.75	0.5	100	100	0 days 00:02:01.124340000	3
30	130.5987637468528	0.43521	130.5987637468528	777	0.4424446007	0.7209410319	0.3936721065	0.56479	890	100	0 days 00:06:15.739419000	2
31	130.21280303765815	0.26353	130.21280303765815	830	0.3287479116	0.3081450782	0.0	0.73647	1654	462	0 days 00:03:14.607144000	1
32	131.13877285210285	0.41139	131.13877285210285	836	0.3224530493	0.7595553299	0.3603530705	0.58861	642	356	0 days 00:12:08.083401000	3
33	131.13877285210285	0.40698	131.13877285210285	833	0.3356411623	0.7586424698	0.3630005185	0.59302	581	292	0 days 00:09:07.248115000	3
34	131.13877285210285	0.40809	131.13877285210285	832	0.3386673992	0.7579031682	0.3736862942	0.59191	587	293	0 days 00:10:02.363951000	3


Result for 2019-01-17:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
0	123.28390420911354	0.63928	123.28390420911354	960	0.3725871942	0.5017087224	0.2978305591	0.36072	1042	1403	0 days 00:02:02.135531000	2
1	122.94225311250968	0.56232	122.94225311250968	629	0.1987175527	0.7845678883	0.3880074221	0.43768	295	246	0 days 00:02:17.221726000	2
2	122.8490444216005	0.16954	122.8490444216005	351	0.3242662233	0.6273259233	0.3002079563	0.83046	494	1221	0 days 00:02:22.089403000	2
3	114.65750323885587	0.61319	114.65750323885587	210	0.3586583147	0.2972495035	0.4557576382	0.38681	647	1283	0 days 00:19:04.413149000	3
4	115.83417180597196	0.16965	115.83417180597196	138	0.4237658043	0.3072664097	0.4059269589	0.83035	357	1432	0 days 00:01:22.328176000	2
5	122.80252562522728	0.67363	122.80252562522728	990	0.3608171811	0.512953168	0.2943187164	0.32637	1076	1374	0 days 00:02:06.102103000	2
6	122.80252562522728	0.67549	122.80252562522728	1000	0.4524033525	0.5115642745	0.2557534332	0.32451	1523	1509	0 days 00:02:30.900853000	2
7	121.9635849279584	0.60966	121.9635849279584	918	0.1746258962	0.4986126829	0.3845909858	0.39034	100	1123	0 days 00:00:57.696737000	2
8	123.20875018692767	0.34004	123.20875018692767	253	0.3649245036	0.7899375068	0.0145207655	0.65996	637	919	0 days 00:05:05.225175000	2
9	123.38199703211741	0.5	123.38199703211741	850	0.5	0.6002068003	0.0300006661	0.5	2000	1937	0 days 00:02:07.396827000	2
10	121.40220689870182	0.5	121.40220689870182	1000	0.5	0.5608415975	0.0113373617	0.5	2000	1904	0 days 00:01:11.980069000	1
11	122.80252562522728	0.5	122.80252562522728	1000	0.5	0.5765175093	0.0718700875	0.5	2000	2000	0 days 00:03:39.878287000	3
12	123.38199703211741	0.59498	123.38199703211741	931	0.4123988964	0.4943122329	0.2956625978	0.40502	1138	1446	0 days 00:02:02.112773000	2
13	123.20875018692769	0.49992	123.20875018692769	795	0.4924381683	0.6069999042	0.0370898814	0.50008	1989	1884	0 days 00:01:59.831083000	2
14	123.38199703211741	0.42355	123.38199703211741	693	0.4950841586	0.5962905428	0.5654175783	0.57645	1994	1382	0 days 00:02:44.890556000	2
15	122.12879570742926	0.46553	122.12879570742926	1000	0.4396685763	0.5959682192	0.0	0.53447	1996	2000	0 days 00:03:56.389494000	3
16	123.28390420911354	0.54815	123.28390420911354	302	0.1471021426	0.7995687112	0.1144411005	0.45185	1223	1702	0 days 00:01:34.701469000	2
17	122.92966774157196	0.18508	122.92966774157196	642	0.2737091715	0.5974906045	0.0076607567	0.81492	2000	1731	0 days 00:07:34.828102000	2
18	122.00975840239497	0.70312	122.00975840239497	204	0.4029521851	0.5965377498	0.6541879212	0.29688	1984	1656	0 days 00:01:03.364734000	2
19	122.8490444216005	0.5	122.8490444216005	885	0.5	0.514647549	0.2791898635	0.5	1654	1728	0 days 00:01:57.162239000	2
20	122.95187496182695	0.5	122.95187496182695	545	0.5	0.6899321337	0.7213570531	0.5	2000	1637	0 days 00:01:51.493103000	2
21	118.99327135686751	0.1	118.99327135686751	50	0.1	0.9	0.0	0.9	100	100	0 days 00:00:07.906480000	2
22	122.5884416974926	0.50506	122.5884416974926	466	0.5	0.5941093336	0.6383690522	0.49494	1879	1441	0 days 00:02:20.675041000	2
23	123.24117340334763	0.52313	123.24117340334763	1000	0.4814919822	0.5991892338	0.4547499473	0.47687	2000	1350	0 days 00:09:42.675559000	2
24	123.38199703211741	0.26655	123.38199703211741	906	0.5	0.4872796598	0.2360354254	0.73345	1292	568	0 days 00:19:54.974871000	2
25	123.20875018692767	0.46782	123.20875018692767	936	0.4063241871	0.4922212356	0.1859030006	0.53218	1062	1691	0 days 00:10:56.134671000	2
26	123.38199703211741	0.12228	123.38199703211741	261	0.289720207	0.780777619	0.0066757512	0.87772	1369	1622	0 days 00:17:39.267899000	2
27	121.40434629856782	0.22328	121.40434629856782	906	0.5	0.4868700571	0.1802641928	0.77672	1252	1684	0 days 00:06:32.486204000	2
28	123.38199703211741	0.14184	123.38199703211741	582	0.4325874865	0.7537394752	0.0	0.85816	2000	2000	0 days 00:21:20.002008000	2
29	122.12210984333701	0.22678	122.12210984333701	544	0.3148947215	0.7523919684	0.0	0.77322	2000	2000	0 days 00:08:53.711809000	2
30	123.38199703211741	0.5	123.38199703211741	1000	0.5	0.6535037457	0.0524784706	0.5	2000	1313	0 days 02:02:47.299488000	3
31	123.38199703211741	0.47073	123.38199703211741	1000	0.5	0.6531398105	0.75	0.52927	2000	100	0 days 01:20:42.182165000	3
32	123.38199703211741	0.5	123.38199703211741	1000	0.5	0.652532618	0.0	0.5	2000	100	0 days 00:20:20.582718000	2
33	123.38199703211741	0.5	123.38199703211741	1000	0.5	0.6526537517	0.343003728	0.5	2000	100	0 days 00:57:06.500513000	3
34	123.28390420911354	0.5	123.28390420911354	1000	0.5	0.6601508264	0.4195941025	0.5	2000	100	0 days 00:57:37.603103000	3


