Result for 2018-09-30:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
9	154.16701724364114	0.9	154.16701724364114	1000	0.1	0.9	0.0	0.1	100	100	0 days 00:00:15.512160000	1
10	160.21910772705996	0.1	160.21910772705996	627	0.5	0.6766028782	0.75	0.9	2000	1997	0 days 01:45:40.399800000	1
11	158.27768025813884	0.86988	158.27768025813884	594	0.1297866668	0.9	0.3985945869	0.13012	1571	100	0 days 00:01:07.827169000	1
12	130.2957507305677	0.1	130.2957507305677	651	0.5	0.1	0.599633178	0.9	100	2000	0 days 00:55:01.946834000	3
13	159.6360676062051	0.5453	159.6360676062051	671	0.2120039215	0.7699754291	0.4064302706	0.4547	1344	660	0 days 00:02:19.747543000	1
14	160.21910772705996	0.34784	160.21910772705996	662	0.2024941281	0.7940146747	0.2380245415	0.65216	906	1039	0 days 00:13:14.348067000	1
15	158.57140739579987	0.49495	158.57140739579987	668	0.2118852309	0.7710767506	0.4136473306	0.50505	1159	121	0 days 00:03:11.953858000	1
16	160.21910772705996	0.52059	160.21910772705996	678	0.1	0.8017354781	0.2900732625	0.47941	1504	312	0 days 00:04:28.059268000	1
17	160.21910772705996	0.4692	160.21910772705996	670	0.1	0.8318773962	0.1892209073	0.5308	1065	1087	0 days 00:03:36.446473000	1
18	160.1968966536725	0.47883	160.1968966536725	621	0.1693280529	0.7947515866	0.1466676119	0.52117	1124	1004	0 days 00:04:26.624150000	1
19	160.21910772705996	0.4447	160.21910772705996	663	0.1727172896	0.7896905464	0.5110005994	0.5553	970	934	0 days 00:15:35.280199000	1
20	159.6360676062051	0.50222	159.6360676062051	662	0.1370554692	0.7978635299	0.2337067922	0.49778	971	995	0 days 00:02:39.729054000	1
21	160.21910772705996	0.28563	160.21910772705996	657	0.103033252	0.9	0.0682598761	0.71437	1069	2000	0 days 00:08:03.926247000	1
22	160.21910772705996	0.77133	160.21910772705996	1000	0.4712587053	0.6216872311	0.6648992503	0.22867	2000	100	0 days 00:04:57.084312000	3
23	159.6360676062051	0.77269	159.6360676062051	1000	0.4717628348	0.6206147109	0.6629583086	0.22731	2000	100	0 days 00:05:01.113130000	3
24	160.21910772705996	0.13799	160.21910772705996	662	0.1	0.8277770913	0.0241421829	0.86201	996	2000	0 days 00:04:48.610713000	1
25	160.21910772705996	0.26267	160.21910772705996	646	0.1	0.9	0.0493563474	0.73733	1064	2000	0 days 00:01:26.384096000	1
26	159.66758174531833	0.11945	159.66758174531833	646	0.1	0.7662295756	0.0899328446	0.88055	1198	2000	0 days 00:08:12.871153000	1
27	159.66758174531833	0.72341	159.66758174531833	1000	0.4653034519	0.6412181239	0.2171726206	0.27659	1824	100	0 days 00:03:04.958665000	3
28	160.21910772705996	0.52069	160.21910772705996	640	0.1655159916	0.9	0.0852464389	0.47931	1500	1670	0 days 00:05:22.098458000	1
29	160.21910772705996	0.74707	160.21910772705996	1000	0.4347422965	0.1	0.75	0.25293	2000	100	0 days 00:12:35.395077000	3
30	152.85047998273774	0.54938	152.85047998273774	1000	0.154368868	0.1	0.75	0.45062	1636	1409	0 days 04:11:21.229328000	3
31	160.21910772705996	0.49878	160.21910772705996	648	0.1	0.9	0.4561497662	0.50122	1827	1149	0 days 00:23:54.538169000	1
32	160.1968966536725	0.63712	160.1968966536725	646	0.1	0.8065224689	0.1959472939	0.36288	662	1219	0 days 00:01:08.692801000	1
33	160.21910772705996	0.5245	160.21910772705996	607	0.4052727311	0.9	0.1908951082	0.4755	431	2000	0 days 00:18:04.849487000	1
34	160.1968966536725	0.54889	160.1968966536725	658	0.1	0.9	0.2377102972	0.45111	1081	996	0 days 00:02:35.830742000	1


Result for 2018-12-09:
	bayes_score	crossover_prob	fpts	generations	mut_filling_swapadd	mut_full_swapdrop	mut_max_pct	mut_prob	offspring	population	run-time	runs
0	150.21964688148617	0.72377	150.21964688148617	901	0.2781207571	0.7450221816	0.1418818763	0.27623	1866	1094	0 days 00:06:29.652439000	3
1	151.77423061137617	0.63836	151.77423061137617	145	0.3005624971	0.1473714133	0.0519976439	0.36164	1684	277	0 days 00:00:39.966647000	2
2	149.30124902972167	0.39619	149.30124902972167	537	0.3880782064	0.1058159536	0.3649375485	0.60381	705	832	0 days 00:01:28.132727000	2
3	153.2568920192397	0.26554	153.2568920192397	203	0.2434322752	0.2285843346	0.2076511219	0.73446	1410	948	0 days 00:06:50.330772000	3
4	152.54572545775304	0.26575	152.54572545775304	423	0.1269401176	0.8407814913	0.2001612578	0.73425	344	1353	0 days 00:45:27.104486000	3
5	130.46980912770152	0.1	130.46980912770152	50	0.1988562261	0.1327852173	0.2487338115	0.9	1481	1219	0 days 00:12:44.767279000	3
6	148.6618769503254	0.26602	148.6618769503254	424	0.1171984249	0.8409348969	0.3229097612	0.73398	242	1407	0 days 00:32:21.556236000	2
7	152.78633791075293	0.29047	152.78633791075293	267	0.3346542019	0.3859063241	0.0671567749	0.70953	1834	1481	0 days 00:10:27.981536000	3
8	150.690312316693	0.22537	150.690312316693	321	0.1307964633	0.1	0.4273836815	0.77463	713	122	0 days 00:05:03.622442000	3
9	151.00361407505054	0.50008	151.00361407505054	86	0.3859105874	0.2547367228	0.2846973458	0.49992	1244	248	0 days 00:00:26.476944000	3
10	153.2568920192397	0.27386	153.2568920192397	208	0.2543614745	0.2409659749	0.201318823	0.72614	1494	958	0 days 00:07:47.570808000	3
11	112.38777428902343	0.35333	112.38777428902343	196	0.1772216427	0.1098826667	0.4494311731	0.64667	100	1093	0 days 00:01:23.875801000	3
12	145.0365957027421	0.54334	145.0365957027421	321	0.1138595285	0.8591194778	0.75	0.45666	240	481	0 days 00:06:24.209148000	3
13	111.65661423425598	0.86613	111.65661423425598	69	0.3316412118	0.5649981298	0.0	0.13387	133	1897	0 days 00:00:28.785893000	1
14	152.8433593273724	0.49729	152.8433593273724	996	0.1398162747	0.4062008768	0.3314897433	0.50271	1467	2000	0 days 01:51:32.193560000	1
15	153.14086940666658	0.84563	153.14086940666658	189	0.2113157482	0.7766314224	0.0007280581	0.15437	1308	100	0 days 00:01:07.118683000	3
16	153.2568920192397	0.4524	153.2568920192397	521	0.5	0.6505956498	0.75	0.5476	1876	186	0 days 00:21:52.252172000	3
17	153.23947175676855	0.23639	153.23947175676855	707	0.1650540177	0.163851499	0.0	0.76361	2000	2000	0 days 05:54:41.694741000	3
18	152.58678748860586	0.23294	152.58678748860586	241	0.2718008361	0.3074997296	0.0832645949	0.76706	1907	1784	0 days 01:50:10.601503000	3
19	147.7384214700385	0.22304	147.7384214700385	233	0.1722131292	0.1426209254	0.2281107961	0.77696	1506	1028	0 days 00:52:08.246181000	3
20	153.2568920192397	0.27973	153.2568920192397	893	0.3378450795	0.1406778749	0.0	0.72027	2000	2000	0 days 06:41:53.398625000	3
21	153.2568920192397	0.618	153.2568920192397	354	0.3252346728	0.7162877341	0.3135440152	0.382	1580	157	0 days 00:05:49.060458000	3
22	149.98193316779708	0.69773	149.98193316779708	691	0.5	0.6433144551	0.0	0.30227	2000	2000	0 days 00:03:04.516396000	3
23	153.2568920192397	0.62303	153.2568920192397	359	0.3174385764	0.7160391609	0.2989915205	0.37697	1581	170	0 days 00:05:59.780522000	3
24	153.2568920192397	0.62225	153.2568920192397	351	0.3228058466	0.7196885789	0.3043467082	0.37775	1588	140	0 days 00:05:49.251471000	3
25	153.1516354009185	0.53414	153.1516354009185	478	0.2363966444	0.2959152906	0.1328134328	0.46586	1458	1799	0 days 00:01:38.576436000	2
26	151.79839128238754	0.32362	151.79839128238754	511	0.2153352991	0.2730839034	0.0108664453	0.67638	1479	1109	0 days 00:05:23.276050000	3
27	153.2568920192397	0.63272	153.2568920192397	328	0.3249586135	0.7311408497	0.2963835396	0.36728	1597	124	0 days 00:05:03.936660000	3
28	153.23947175676855	0.25516	153.23947175676855	247	0.3408335531	0.3431085021	0.0	0.74484	1930	1867	0 days 00:45:50.745231000	3
29	149.94867816489787	0.43163	149.94867816489787	136	0.4483017535	0.2563300705	0.6700465483	0.56837	1440	1986	0 days 00:02:36.096267000	3
30	153.2568920192397	0.28513	153.2568920192397	560	0.2714459289	0.2872776977	0.701273849	0.71487	1469	919	0 days 00:12:27.023137000	3
31	142.91519974754323	0.24746	142.91519974754323	196	0.2909387505	0.1792116493	0.528779473	0.75254	1272	1614	0 days 00:59:19.514226000	3
32	153.2568920192397	0.24035	153.2568920192397	771	0.1805782226	0.1740685096	0.0366538281	0.75965	1422	1103	0 days 01:45:09.351484000	3
33	152.4514316539271	0.23831	152.4514316539271	768	0.1558525801	0.1994900253	0.5496158672	0.76169	2000	1856	0 days 07:43:58.190903000	3
34	150.28389285739058	0.50816	150.28389285739058	234	0.4152039176	0.2389484755	0.0482175034	0.49184	1109	410	0 days 00:00:42.464850000	3


